id;route_long_name;stop_id;stop_name;stop_lon;stop_lat;operatorname;shortname;mode;pointgeo;nom_commune;code_insee;
IDFM:C01372;2;IDFM:463125;Avron;2.3980666384995177;48.85161645805963;RATP;2;Metro;48.85161645805963, 2.3980666384995177;Paris;75056;0
IDFM:C01372;2;IDFM:463094;Barbès - Rochechouart;2.350573400888514;48.883852349861876;RATP;2;Metro;48.883852349861876, 2.350573400888514;Paris;75056;0
IDFM:C01372;2;IDFM:463111;Belleville;2.376640589315146;48.87225013398613;RATP;2;Metro;48.87225013398613, 2.376640589315146;Paris;75056;0
IDFM:C01372;2;IDFM:463113;Blanche;2.3324843754343627;48.88376635447715;RATP;2;Metro;48.88376635447715, 2.3324843754343627;Paris;75056;0
IDFM:C01372;2;IDFM:463043;Charles de Gaulle - Etoile;2.295927507409278;48.87494579313413;RATP;2;Metro;48.87494579313413, 2.295927507409278;Paris;75056;0
IDFM:C01372;2;IDFM:22120;Colonel Fabien;2.3705761028196575;48.877695345805535;RATP;2;Metro;48.877695345805535, 2.3705761028196575;Paris;75056;0
IDFM:C01372;2;IDFM:463154;Courcelles;2.3032943624252122;48.87926525411311;RATP;2;Metro;48.87926525411311, 2.3032943624252122;Paris;75056;0
IDFM:C01372;2;IDFM:22126;Couronnes;2.3805336747351005;48.86932051914457;RATP;2;Metro;48.86932051914457, 2.3805336747351005;Paris;75056;0
IDFM:C01372;2;IDFM:22118;Jaurès;2.370269867509251;48.88159683079925;RATP;2;Metro;48.88159683079925, 2.370269867509251;Paris;75056;0
IDFM:C01372;2;IDFM:462982;La Chapelle;2.360430336162137;48.88447648340964;RATP;2;Metro;48.88447648340964, 2.360430336162137;Paris;75056;0
IDFM:C01372;2;IDFM:22116;Ménilmontant;2.38353966877949;48.866440166781686;RATP;2;Metro;48.866440166781686, 2.38353966877949;Paris;75056;0
IDFM:C01372;2;IDFM:22117;Monceau;2.309412967374703;48.880568770126835;RATP;2;Metro;48.880568770126835, 2.309412967374703;Paris;75056;0
IDFM:C01372;2;IDFM:463067;Nation;2.395925559927623;48.848453436979646;RATP;2;Metro;48.848453436979646, 2.395925559927623;Paris;75056;0
IDFM:C01372;2;IDFM:22112;Père Lachaise;2.3876893260656895;48.86248637862667;RATP;2;Metro;48.86248637862667, 2.3876893260656895;Paris;75056;0
IDFM:C01372;2;IDFM:22113;Philippe Auguste;2.3905477055525735;48.858175121260864;RATP;2;Metro;48.858175121260864, 2.3905477055525735;Paris;75056;0
